PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,2013,66,29.375,-11.98,-10.81,-13.76,-1.65,8.24,14.75,15.04,14.5,8.81,-0.05,-6.05,-8.69,0.7
TS,2013,66.5,21.875,-11.9,-11.35,-11.49,-3.08,8.78,13.36,13.88,13.31,8.71,-0.32,-7.85,-8.25,0.32
TS,2013,66.5,22.5,-12.12,-11.5,-11.7,-2.49,9.18,13.76,14.33,13.65,9.11,-0.13,-7.87,-8.25,0.5
TS,2013,66.5,23.125,-12.4,-11.65,-11.98,-2.04,9.49,14.1,14.71,13.95,9.42,0.03,-7.93,-8.3,0.62
TS,2013,66.5,23.75,-12.53,-11.53,-12.28,-1.88,9.53,14.23,14.85,14.09,9.56,0.22,-7.74,-8.22,0.69
TS,2013,66.5,24.375,-12.52,-11.22,-12.59,-1.9,9.47,14.33,14.87,14.12,9.57,0.38,-7.51,-8.17,0.74
TS,2013,66.5,25,-12.42,-10.91,-12.88,-1.92,9.34,14.4,14.91,14.22,9.6,0.48,-7.22,-8.1,0.79
TS,2013,66.5,25.625,-12.35,-10.83,-13.07,-1.96,9.17,14.4,14.78,14.2,9.41,0.39,-6.79,-8.15,0.77
TS,2013,66.5,26.25,-12.29,-10.79,-13.26,-1.94,9.03,14.44,14.67,14.2,9.23,0.24,-6.52,-8.28,0.73
TS,2013,66.5,26.875,-12.32,-10.8,-13.38,-2.07,8.81,14.46,14.62,14.19,9.07,0.11,-6.49,-8.52,0.64
TS,2013,66.5,27.5,-12.36,-10.89,-13.52,-2.3,8.48,14.36,14.59,14.11,8.86,-0.07,-6.6,-8.79,0.49
TS,2013,66.5,28.125,-12.37,-11.03,-13.7,-2.52,8.09,14.14,14.46,13.92,8.57,-0.26,-6.66,-8.98,0.31
TS,2013,66.5,28.75,-12.25,-11.19,-13.9,-2.52,7.84,14.04,14.45,13.9,8.43,-0.37,-6.84,-9.16,0.2
TS,2013,66.5,29.375,-12.11,-11.28,-14.03,-2.41,7.71,14.03,14.54,14.01,8.42,-0.41,-7.02,-9.34,0.18
TS,2013,67,21.875,-12.02,-11.67,-11.91,-3.42,8.07,12.91,13.4,12.77,8.28,-0.97,-8.54,-9.33,-0.2
TS,2013,67,22.5,-12.2,-11.95,-11.99,-3.05,8.62,13.3,13.81,13.15,8.65,-0.76,-8.67,-9.31,-0.03
TS,2013,67,23.125,-12.49,-12.11,-12.33,-2.88,8.79,13.56,14.09,13.4,8.87,-0.59,-8.78,-9.37,0.01
TS,2013,67,23.75,-12.67,-12.11,-12.62,-2.79,8.89,13.74,14.29,13.55,8.97,-0.42,-8.8,-9.35,0.06
TS,2013,67,24.375,-12.68,-11.99,-12.83,-2.73,8.98,13.84,14.42,13.64,9.03,-0.24,-8.7,-9.27,0.12
TS,2013,67,25,-12.56,-11.63,-13.13,-2.71,8.76,13.89,14.47,13.76,9.08,-0.21,-8.51,-9.19,0.17
TS,2013,67,25.625,-12.44,-11.36,-13.39,-2.82,8.54,13.87,14.42,13.8,9.03,-0.21,-8.35,-9.19,0.16
TS,2013,67,26.25,-12.38,-11.26,-13.57,-2.97,8.34,13.86,14.31,13.78,8.91,-0.24,-8.21,-9.3,0.11
TS,2013,67,26.875,-12.4,-11.28,-13.67,-2.94,8.25,13.97,14.33,13.85,8.82,-0.26,-8.09,-9.51,0.09
TS,2013,67,27.5,-12.4,-11.29,-13.78,-2.89,8.14,14.04,14.33,13.86,8.71,-0.33,-7.92,-9.62,0.07
TS,2013,67,28.125,-12.33,-11.34,-13.96,-3.12,7.75,13.79,14.13,13.63,8.41,-0.54,-7.85,-9.67,-0.09
TS,2013,67,28.75,-12.23,-11.42,-14.12,-3.37,7.32,13.48,13.93,13.41,8.1,-0.76,-7.84,-9.75,-0.27
TS,2013,67,29.375,-12.07,-11.57,-14.2,-3.51,6.85,13.16,13.74,13.23,7.84,-0.96,-7.81,-9.82,-0.43
TS,2013,67.5,21.875,-12.09,-11.73,-12.44,-3.96,7.6,12.73,13.06,12.38,7.81,-1.71,-9.22,-10.17,-0.65
TS,2013,67.5,22.5,-12.36,-11.99,-12.62,-3.75,7.81,12.97,13.33,12.66,8.09,-1.51,-9.4,-10.19,-0.58
TS,2013,67.5,23.125,-12.65,-12.18,-12.86,-3.59,7.78,13.13,13.55,12.9,8.34,-1.32,-9.59,-10.18,-0.56
TS,2013,67.5,23.75,-12.82,-12.19,-13.08,-3.44,7.78,13.29,13.75,13.11,8.53,-1.18,-9.77,-10.08,-0.51
TS,2013,67.5,24.375,-12.75,-11.99,-13.27,-3.34,7.79,13.36,13.88,13.22,8.6,-1.02,-9.68,-9.94,-0.43
TS,2013,67.5,25,-12.67,-11.88,-13.48,-3.31,7.77,13.41,13.97,13.29,8.66,-0.86,-9.58,-9.85,-0.38
TS,2013,67.5,25.625,-12.51,-11.78,-13.6,-3.36,7.6,13.38,13.89,13.26,8.58,-0.87,-9.38,-9.81,-0.38
TS,2013,67.5,26.25,-12.35,-11.73,-13.72,-3.42,7.49,13.41,13.81,13.27,8.49,-0.9,-9.24,-9.85,-0.39
TS,2013,67.5,26.875,-12.21,-11.79,-13.87,-3.44,7.51,13.52,13.79,13.35,8.47,-0.88,-9.21,-9.95,-0.39
TS,2013,67.5,27.5,-12.21,-11.81,-14.02,-3.47,7.38,13.56,13.81,13.37,8.37,-0.97,-9.07,-10.04,-0.42
TS,2013,67.5,28.125,-12.15,-11.8,-14.12,-3.56,7.03,13.43,13.73,13.26,8.19,-1.11,-8.81,-10.08,-0.5
TS,2013,67.5,28.75,-11.98,-11.77,-14.12,-3.7,6.47,13.05,13.42,12.94,7.89,-1.22,-8.47,-10.05,-0.63
TS,2013,67.5,29.375,-11.79,-11.96,-14.12,-3.79,5.93,12.72,13.22,12.75,7.65,-1.41,-8.39,-10.08,-0.77
TS,2013,68,21.875,-12.63,-12.52,-13.17,-4.56,6.35,12.44,12.92,11.94,7.27,-2.63,-10.26,-11.34,-1.35
TS,2013,68,22.5,-12.52,-12.12,-13.02,-4.23,6.52,12.4,12.91,12.07,7.5,-2.25,-9.96,-10.92,-1.13
TS,2013,68,23.125,-12.54,-11.94,-13.07,-3.97,6.81,12.63,13.14,12.39,7.79,-1.96,-9.9,-10.63,-0.94
TS,2013,68,23.75,-12.67,-12.01,-13.38,-3.89,6.94,12.93,13.41,12.69,7.98,-1.91,-10.13,-10.54,-0.88
TS,2013,68,24.375,-12.53,-11.82,-13.54,-3.78,6.98,12.97,13.37,12.8,8.11,-1.75,-10.02,-10.22,-0.79
TS,2013,68,25,-12.35,-11.7,-13.63,-3.72,6.87,12.92,13.28,12.77,8.12,-1.64,-9.81,-10.03,-0.74
TS,2013,68,25.625,-12.28,-11.8,-13.69,-3.71,6.69,12.97,13.33,12.78,8.09,-1.66,-9.77,-10.06,-0.76
TS,2013,68,26.25,-12.15,-11.93,-13.71,-3.64,6.66,13.12,13.46,12.9,8.14,-1.66,-9.76,-10.09,-0.72
TS,2013,68,26.875,-12.09,-12.11,-13.91,-3.6,6.83,13.41,13.7,13.19,8.27,-1.68,-9.8,-10.23,-0.67
TS,2013,68,27.5,-12.11,-12.37,-14.2,-3.55,6.93,13.74,14.01,13.53,8.41,-1.76,-9.92,-10.47,-0.65
TS,2013,68,28.125,-12.06,-12.47,-14.34,-3.55,6.79,13.76,14.02,13.55,8.38,-1.78,-9.81,-10.58,-0.67
TS,2013,68,28.75,-11.8,-12.22,-14.14,-3.64,6.46,13.31,13.62,13.12,8.07,-1.65,-9.29,-10.41,-0.71
TS,2013,68,29.375,-11.64,-12.08,-13.97,-3.6,6.52,13.21,13.57,13.02,7.98,-1.48,-9.01,-10.39,-0.66
TS,2013,68.5,21.875,-12.39,-13.01,-13.43,-5.08,5.04,11.83,12.31,11.28,6.69,-3.15,-10.35,-11.62,-1.82
TS,2013,68.5,22.5,-12.26,-12.56,-13.19,-4.66,5.67,12.12,12.64,11.75,7.07,-2.68,-10.06,-11.09,-1.44
TS,2013,68.5,23.125,-12.65,-12.65,-13.55,-4.52,6.15,12.72,13.32,12.33,7.37,-2.65,-10.49,-11.22,-1.32
TS,2013,68.5,23.75,-13.17,-12.81,-14.06,-4.58,6.2,13.17,13.79,12.66,7.47,-3,-11.17,-11.53,-1.42
TS,2013,68.5,24.375,-12.87,-12.47,-14.05,-4.51,5.98,12.94,13.43,12.5,7.5,-2.88,-10.85,-11.08,-1.36
TS,2013,68.5,25,-12.58,-12.25,-14.04,-4.43,6,12.86,13.24,12.47,7.6,-2.64,-10.57,-10.69,-1.25
TS,2013,68.5,25.625,-12.42,-12.22,-14.1,-4.38,6.24,13.01,13.34,12.63,7.75,-2.38,-10.46,-10.48,-1.12
TS,2013,68.5,26.25,-12.12,-12.21,-13.92,-4.05,6.53,13.26,13.53,12.87,7.97,-2.18,-10.23,-10.41,-0.91
TS,2013,68.5,26.875,-11.86,-12.22,-13.76,-3.7,6.93,13.57,13.77,13.14,8.22,-1.96,-9.99,-10.38,-0.69
TS,2013,68.5,27.5,-11.69,-12.29,-13.69,-3.45,7.28,13.83,13.99,13.35,8.4,-1.82,-9.81,-10.43,-0.53
TS,2013,68.5,28.125,-11.54,-12.26,-13.75,-3.51,6.92,13.58,13.74,13.13,8.23,-1.8,-9.55,-10.41,-0.6
TS,2013,68.5,28.75,-11.43,-12.2,-13.77,-3.59,6.47,13.32,13.51,12.95,8.08,-1.77,-9.39,-10.39,-0.68
TS,2013,68.5,29.375,-11.36,-12.12,-13.74,-3.61,6.25,13.21,13.45,12.93,8.03,-1.69,-9.28,-10.41,-0.69
TS,2014,60.5,21.875,-4.5,-0.51,0.77,3.64,8.69,12.54,19.01,17.76,13.09,7.55,3.23,0.23,6.79
TS,2014,60.5,22.5,-7,-0.93,0.71,3.97,9.39,13.05,19.57,17.38,12.28,6.32,1.64,-1.54,6.24
TS,2014,60.5,23.125,-8.22,-1.58,0.45,4.06,9.67,13.22,19.82,17.23,11.95,5.62,0.86,-2.65,5.87
TS,2014,60.5,23.75,-8.69,-2.06,0.24,4.05,9.67,13.24,19.43,16.85,11.74,5.25,0.65,-3.08,5.61
TS,2014,60.5,24.375,-9.08,-2.18,0.24,4.04,9.57,13.05,19.08,16.47,11.39,4.85,0.45,-3.21,5.39
TS,2014,60.5,25,-7.84,-1.99,0.37,3.98,9.48,12.99,19.06,16.96,11.98,5.32,0.98,-2.45,5.74
TS,2014,60.5,25.625,-7.49,-1.95,0.48,4.08,9.66,13.16,19.36,17.56,12.44,5.4,1,-2.48,5.93
TS,2014,60.5,26.25,-6.01,-1.68,0.35,3.74,9.2,12.91,19.18,17.93,13.09,6.17,1.88,-1.46,6.27
TS,2014,60.5,26.875,-4.98,-1.52,0.22,3.53,8.93,12.77,18.94,17.95,13.41,6.62,2.51,-0.57,6.48
TS,2014,60.5,27.5,-5.41,-1.79,0.1,3.52,9.04,13.01,19.16,18.09,13.49,6.45,2.19,-0.82,6.42
TS,2014,60.5,28.125,-5.16,-2.12,-0.11,3.53,9.07,13.3,19.45,18.52,13.91,6.56,2.12,-0.86,6.52
TS,2014,60.5,28.75,-7.22,-2.99,-0.34,3.73,9.78,13.75,19.59,18.23,13.38,5.26,0.69,-2.32,5.96
TS,2014,60.5,29.375,-9.62,-3.72,-0.42,3.98,10.57,14.06,19.62,17.71,12.68,3.8,-0.94,-3.85,5.32
TS,2014,61,21.875,-5.91,-0.83,0.78,3.59,8.81,12.35,19.21,17.48,12.25,6.64,2.25,-0.45,6.35
TS,2014,61,22.5,-8.34,-1.57,0.58,3.78,9.51,12.88,19.24,16.65,11.42,5.51,0.75,-2.48,5.66
TS,2014,61,23.125,-9.49,-2.26,0.24,3.84,9.77,13.11,19.33,16.44,11.19,4.94,0.08,-3.52,5.31
TS,2014,61,23.75,-10.32,-2.69,0.06,4.02,10.15,13.54,19.72,16.75,11.42,4.66,-0.37,-4.11,5.24
TS,2014,61,24.375,-10.5,-2.7,0.17,4.12,10.26,13.62,19.81,16.9,11.54,4.43,-0.54,-4.21,5.24
TS,2014,61,25,-10.45,-2.7,0.21,3.98,10.04,13.31,19.54,16.68,11.4,4.07,-0.64,-4.2,5.1
TS,2014,61,25.625,-10.52,-2.78,0.24,4.14,10.31,13.65,19.93,17.13,11.7,3.92,-0.9,-4.48,5.19
TS,2014,61,26.25,-10.74,-2.85,0.29,4.33,10.64,14.05,20.3,17.51,11.9,3.77,-1.2,-4.77,5.27
TS,2014,61,26.875,-11.01,-2.93,0.23,4.35,10.71,14.15,20.29,17.38,11.8,3.51,-1.35,-4.79,5.2
TS,2014,61,27.5,-11.43,-3.18,0.12,4.5,10.89,14.53,20.54,17.73,12.09,3.27,-1.56,-4.96,5.21
TS,2014,61,28.125,-11.8,-3.63,-0.04,4.7,11.19,15.14,21.04,18.42,12.7,3.12,-1.94,-5.34,5.3
TS,2014,61,28.75,-12.3,-4.16,-0.3,4.54,11.18,14.98,20.83,18.09,12.49,2.59,-2.21,-5.75,5
TS,2014,61,29.375,-12.17,-4.34,-0.25,4.43,11.08,14.65,20.44,17.78,12.35,2.49,-2.18,-5.68,4.88
TS,2014,61.5,21.875,-6.39,-1.19,0.66,3.28,8.49,11.9,18.73,16.98,11.73,6.06,1.8,-0.76,5.94
TS,2014,61.5,22.5,-9.12,-2.11,0.4,3.54,9.55,12.82,19.2,16.34,10.94,4.95,0.04,-2.98,5.3
TS,2014,61.5,23.125,-10.05,-2.67,0.2,3.76,10.02,13.34,19.6,16.51,10.97,4.63,-0.61,-3.92,5.15
TS,2014,61.5,23.75,-10.52,-2.94,0.1,3.9,10.21,13.59,19.87,16.77,11.17,4.31,-0.96,-4.35,5.1
TS,2014,61.5,24.375,-11.04,-3.12,0.07,4,10.45,13.91,20.19,17.08,11.44,3.94,-1.29,-4.78,5.07
TS,2014,61.5,25,-11.41,-3.27,0.06,4.07,10.66,14.19,20.48,17.34,11.67,3.59,-1.61,-5.16,5.05
TS,2014,61.5,25.625,-11.6,-3.38,0.02,4.24,10.9,14.49,20.78,17.64,11.95,3.37,-1.87,-5.4,5.1
TS,2014,61.5,26.25,-11.83,-3.51,-0.05,4.36,11.08,14.75,21,17.9,12.17,3.09,-2.1,-5.6,5.11
TS,2014,61.5,26.875,-12.12,-3.67,-0.09,4.32,11.07,14.8,21,17.93,12.12,2.83,-2.18,-5.74,5.02
TS,2014,61.5,27.5,-12.28,-3.85,-0.13,4.25,10.98,14.75,20.85,17.9,12.03,2.57,-2.19,-5.83,4.92
TS,2014,61.5,28.125,-12.7,-4.19,-0.2,4.48,11.2,15.23,21.17,18.44,12.49,2.34,-2.57,-6.17,4.96
TS,2014,61.5,28.75,-13.3,-4.65,-0.24,4.73,11.45,15.74,21.55,19.03,13.01,2.17,-3.01,-6.6,4.99
TS,2014,61.5,29.375,-13.14,-4.75,-0.27,4.57,11.32,15.33,21.18,18.64,12.76,2.07,-2.95,-6.6,4.85
TS,2014,62,21.875,-6.6,-1.5,0.45,2.99,8.19,11.56,18.32,16.5,11.29,5.42,1.39,-1.08,5.58
TS,2014,62,22.5,-9.04,-2.47,0.1,3.06,8.88,12.18,18.66,15.84,10.5,4.32,-0.28,-3.15,4.88
TS,2014,62,23.125,-10.11,-3.07,-0.14,3.14,9.2,12.52,18.89,15.74,10.24,3.75,-1.13,-4.07,4.58
TS,2014,62,23.75,-10.44,-3.28,-0.21,3.34,9.45,12.82,19.23,16.05,10.45,3.48,-1.41,-4.48,4.58
TS,2014,62,24.375,-10.87,-3.49,-0.27,3.56,9.82,13.29,19.71,16.49,10.76,3.22,-1.69,-4.96,4.63
TS,2014,62,25,-11.45,-3.61,-0.29,3.78,10.28,13.88,20.29,17,11.16,2.95,-2,-5.44,4.71
TS,2014,62,25.625,-11.91,-3.73,-0.31,3.92,10.6,14.33,20.72,17.4,11.46,2.67,-2.24,-5.83,4.76
TS,2014,62,26.25,-11.99,-3.88,-0.38,3.8,10.55,14.36,20.63,17.41,11.54,2.35,-2.32,-5.94,4.68
TS,2014,62,26.875,-12.19,-4.03,-0.48,3.63,10.49,14.36,20.52,17.37,11.51,2.03,-2.36,-6.08,4.56
TS,2014,62,27.5,-12.37,-4.21,-0.52,3.64,10.47,14.38,20.45,17.45,11.53,1.8,-2.41,-6.17,4.5
TS,2014,62,28.125,-12.98,-4.52,-0.56,3.97,10.81,14.93,20.9,18.08,11.98,1.7,-2.78,-6.5,4.59
TS,2014,62,28.75,-13.76,-4.92,-0.62,4.29,11.22,15.59,21.47,18.8,12.53,1.63,-3.32,-7.04,4.66
TS,2014,62,29.375,-14.02,-5.17,-0.7,4.27,11.25,15.57,21.46,18.84,12.6,1.49,-3.59,-7.39,4.55
TS,2014,62.5,21.875,-7.35,-1.85,0.25,2.81,8.03,11.43,18.22,16,10.92,4.72,0.72,-1.95,5.16
TS,2014,62.5,22.5,-9.59,-2.73,-0.02,2.86,8.66,11.9,18.46,15.28,10.14,3.58,-0.85,-3.86,4.49
TS,2014,62.5,23.125,-9.82,-3.01,-0.17,2.93,8.85,12.1,18.63,15.42,10.07,3.22,-1.25,-4.17,4.4
TS,2014,62.5,23.75,-10.08,-3.3,-0.43,2.86,8.91,12.19,18.7,15.45,9.9,2.76,-1.64,-4.59,4.23
TS,2014,62.5,24.375,-10.68,-3.65,-0.59,2.97,9.14,12.6,19.11,15.8,10.18,2.45,-1.95,-5.08,4.19
TS,2014,62.5,25,-11.1,-3.98,-0.73,3.04,9.3,12.94,19.41,16.04,10.4,2.05,-2.25,-5.43,4.14
TS,2014,62.5,25.625,-11.36,-4.11,-0.74,3.03,9.42,13.2,19.59,16.23,10.55,1.75,-2.37,-5.7,4.12
TS,2014,62.5,26.25,-11.88,-4.25,-0.64,3.27,9.85,13.9,20.15,16.89,10.99,1.69,-2.63,-6.11,4.27
TS,2014,62.5,26.875,-12.39,-4.44,-0.67,3.42,10.12,14.37,20.53,17.36,11.32,1.53,-2.89,-6.39,4.32
TS,2014,62.5,27.5,-12.75,-4.64,-0.72,3.52,10.25,14.61,20.7,17.65,11.53,1.33,-3.07,-6.56,4.32
TS,2014,62.5,28.125,-13.28,-4.88,-0.81,3.63,10.41,14.82,20.83,17.92,11.73,1.17,-3.27,-6.88,4.28
TS,2014,62.5,28.75,-13.94,-5.16,-0.91,3.82,10.7,15.2,21.13,18.3,12.04,1.07,-3.59,-7.34,4.28
TS,2014,62.5,29.375,-14.31,-5.35,-1,3.88,10.85,15.32,21.22,18.41,12.16,0.94,-3.79,-7.69,4.22
TS,2014,63,21.875,-7.87,-1.99,0.39,3.06,8.25,11.6,18.56,15.95,11.07,4.52,0.29,-2.33,5.12
TS,2014,63,22.5,-8.8,-2.5,0.12,2.92,8.38,11.73,18.63,15.77,10.71,3.85,-0.47,-3.14,4.77
TS,2014,63,23.125,-10.05,-3.07,-0.15,2.95,8.79,12.17,18.89,15.62,10.29,2.99,-1.4,-4.34,4.39
TS,2014,63,23.75,-10.63,-3.48,-0.5,2.77,8.78,12.23,18.9,15.51,10.03,2.41,-1.88,-4.98,4.1
TS,2014,63,24.375,-11.02,-3.88,-0.81,2.53,8.61,12.17,18.8,15.43,9.87,1.93,-2.24,-5.36,3.84
TS,2014,63,25,-11.53,-4.22,-0.88,2.73,8.93,12.73,19.24,15.9,10.2,1.63,-2.63,-5.74,3.86
TS,2014,63,25.625,-12.09,-4.53,-0.83,3.16,9.55,13.64,19.98,16.7,10.78,1.48,-3.11,-6.18,4.05
TS,2014,63,26.25,-12.57,-4.71,-0.85,3.34,9.86,14.18,20.39,17.19,11.11,1.3,-3.41,-6.54,4.11
TS,2014,63,26.875,-12.98,-4.79,-0.91,3.26,9.82,14.27,20.41,17.28,11.16,1.05,-3.49,-6.77,4.03
TS,2014,63,27.5,-13.44,-4.93,-0.94,3.32,9.9,14.48,20.55,17.5,11.31,0.85,-3.63,-7.03,3.99
TS,2014,63,28.125,-13.75,-5.15,-1.1,3.22,9.85,14.42,20.44,17.48,11.31,0.62,-3.7,-7.27,3.86
TS,2014,63,28.75,-13.93,-5.39,-1.31,3.05,9.78,14.37,20.37,17.42,11.24,0.38,-3.79,-7.55,3.72
TS,2014,63,29.375,-14.13,-5.58,-1.48,2.86,9.7,14.21,20.19,17.28,11.13,0.21,-3.85,-7.84,3.56
TS,2014,63.5,21.875,-4.63,-1.66,-0.22,1.73,5.33,9.52,17.64,16.99,12.35,6.69,2.66,0.47,5.57
TS,2014,63.5,22.5,-6.78,-2.2,-0.03,2.24,6.76,10.49,18.11,16.38,11.53,4.98,0.87,-1.26,5.09
TS,2014,63.5,23.125,-8.43,-2.76,-0.16,2.44,7.61,11.18,18.39,15.99,10.84,3.72,-0.49,-2.74,4.63
TS,2014,63.5,23.75,-10.14,-3.34,-0.51,2.41,8.11,11.64,18.56,15.49,10.1,2.5,-2,-4.24,4.05
TS,2014,63.5,24.375,-11.34,-3.86,-0.79,2.36,8.37,11.98,18.72,15.31,9.78,1.64,-2.92,-5.27,3.66
TS,2014,63.5,25,-11.93,-4.23,-0.9,2.37,8.5,12.28,18.89,15.54,9.94,1.26,-3.1,-5.84,3.57
TS,2014,63.5,25.625,-12.49,-4.53,-1.02,2.4,8.65,12.56,19.04,15.78,10.08,0.9,-3.41,-6.37,3.47
TS,2014,63.5,26.25,-12.87,-4.72,-1.14,2.44,8.78,12.84,19.16,15.99,10.2,0.64,-3.58,-6.67,3.42
TS,2014,63.5,26.875,-13.09,-4.89,-1.34,2.35,8.75,12.9,19.16,16.03,10.18,0.29,-3.73,-6.93,3.31
TS,2014,63.5,27.5,-13.35,-5.02,-1.48,2.21,8.62,12.85,19.09,16.01,10.15,0,-3.83,-7.15,3.18
TS,2014,63.5,28.125,-13.56,-5.17,-1.73,1.91,8.35,12.57,18.75,15.76,9.95,-0.33,-3.72,-7.32,2.96
TS,2014,63.5,28.75,-13.83,-5.45,-2.06,1.78,8.39,12.72,18.87,15.89,10.02,-0.59,-3.88,-7.61,2.85
TS,2014,63.5,29.375,-14.05,-5.72,-2.14,1.83,8.52,12.96,19.09,16.12,10.15,-0.78,-4.02,-7.92,2.84
TS,2014,64,21.875,-2.48,-1.32,-0.25,1.11,3.51,8.2,17.14,16.9,12.67,7.62,3.86,2.12,5.76
TS,2014,64,22.5,-3.26,-1.56,-0.14,1.24,4.13,8.51,17.27,16.87,12.4,6.97,3.35,1.64,5.62
TS,2014,64,23.125,-5.31,-2.21,-0.1,1.7,5.69,9.62,17.62,16.56,11.67,5.39,1.8,-0.08,5.2
TS,2014,64,23.75,-7.3,-2.82,-0.24,1.91,6.75,10.44,17.86,16.15,10.98,3.97,0.3,-1.74,4.69
TS,2014,64,24.375,-9.62,-3.46,-0.55,1.87,7.34,11,18.12,15.53,10.24,2.48,-1.45,-3.66,3.99
TS,2014,64,25,-12.06,-4.13,-0.9,1.91,8.01,11.65,18.47,15.03,9.57,0.96,-3.23,-5.7,3.3
TS,2014,64,25.625,-12.61,-4.45,-1.16,1.87,8.06,11.82,18.52,15.17,9.61,0.51,-3.53,-6.29,3.13
TS,2014,64,26.25,-13.07,-4.68,-1.41,1.74,8,11.86,18.4,15.17,9.56,0.02,-3.77,-6.78,2.92
TS,2014,64,26.875,-13.41,-4.96,-1.67,1.73,8.07,12.1,18.61,15.41,9.67,-0.32,-4.14,-7.19,2.82
TS,2014,64,27.5,-13.69,-5.31,-2.1,1.65,8.02,12.27,18.78,15.61,9.75,-0.72,-4.49,-7.57,2.68
TS,2014,64,28.125,-13.87,-5.59,-2.64,1.34,7.75,12.09,18.57,15.47,9.62,-1.18,-4.56,-7.8,2.43
TS,2014,64,28.75,-14.08,-5.79,-3.13,0.9,7.62,11.97,18.4,15.32,9.51,-1.5,-4.63,-7.99,2.22
TS,2014,64,29.375,-14.3,-5.96,-3.31,0.45,7.66,12.07,18.42,15.38,9.48,-1.65,-4.73,-8.26,2.1
TS,2014,64.5,21.875,-2.84,-1.81,-0.41,1.13,3.82,8.44,17.15,16.26,12.35,6.63,3.06,1.61,5.45
TS,2014,64.5,22.5,-1.7,-1.58,-0.34,0.76,3.06,7.59,16.99,16.79,12.66,7.42,4.19,2.76,5.72
TS,2014,64.5,23.125,-2.41,-1.96,-0.57,0.56,3.18,7.72,17.06,16.98,12.46,7.17,4.08,2.43,5.56
TS,2014,64.5,23.75,-4.95,-2.76,-0.78,0.83,4.64,9.02,17.38,16.64,11.77,5.55,2.39,0.45,5.02
TS,2014,64.5,24.375,-7.53,-3.5,-0.86,1.21,6.15,10.36,17.76,16.21,11.03,3.8,0.52,-1.69,4.46
TS,2014,64.5,25,-10.09,-4.12,-1.18,1.33,6.92,10.98,18.13,15.67,10.32,2.19,-1.41,-3.89,3.74
TS,2014,64.5,25.625,-12.33,-4.57,-1.42,1.54,7.67,11.46,18.49,15.2,9.66,0.76,-3.23,-5.92,3.11
TS,2014,64.5,26.25,-13.44,-4.95,-1.68,1.76,8.15,12.03,18.98,15.5,9.7,0.11,-4.2,-7.01,2.91
TS,2014,64.5,26.875,-14.41,-5.51,-2.04,2.12,8.76,13.19,19.98,16.58,10.33,-0.21,-5.09,-7.9,2.98
TS,2014,64.5,27.5,-14.67,-5.86,-2.71,1.53,8.47,13.03,19.73,16.42,10.18,-0.79,-5.45,-8.39,2.62
TS,2014,64.5,28.125,-14.32,-5.95,-3.27,0.53,7.63,11.93,18.65,15.4,9.5,-1.4,-5.2,-8.37,2.09
TS,2014,64.5,28.75,-14.23,-6.11,-3.61,-0.16,7.21,11.37,18.1,14.91,9.16,-1.88,-5.1,-8.49,1.76
TS,2014,64.5,29.375,-14.41,-6.32,-3.68,-0.34,7.2,11.49,18.14,15.08,9.19,-1.97,-5.21,-8.73,1.7
TS,2014,65,21.875,-5.39,-2.9,-1.5,0.81,4.32,9.05,17.42,16.04,11.8,5.35,1.07,-0.45,4.63
TS,2014,65,22.5,-3.09,-2.73,-1.64,0.07,3.02,7.95,16.96,16.78,12.69,6.76,3.47,1.81,5.17
TS,2014,65,23.125,-3.34,-2.99,-1.94,-0.43,2.61,7.81,16.91,17.06,12.65,7,3.89,2.06,5.11
TS,2014,65,23.75,-4.01,-3.26,-2.3,-1.05,2.43,7.96,16.79,17.2,12.64,7.14,4.04,2.12,4.98
TS,2014,65,24.375,-6.68,-3.93,-2.29,-0.62,4.07,9.34,17.13,16.76,11.97,5.33,1.98,-0.15,4.41
TS,2014,65,25,-9.17,-4.58,-2.14,0,5.64,10.57,17.55,16.31,11.28,3.47,-0.07,-2.44,3.87
TS,2014,65,25.625,-11.41,-4.91,-1.98,0.75,6.81,11.16,18.08,15.69,10.35,1.68,-2.1,-4.89,3.27
TS,2014,65,26.25,-13.01,-5.13,-2.07,1.18,7.43,11.32,18.41,15.21,9.59,0.44,-3.62,-6.74,2.75
TS,2014,65,26.875,-13.95,-5.42,-2.37,1.24,7.67,11.38,18.49,14.97,9.18,-0.35,-4.58,-7.86,2.37
TS,2014,65,27.5,-14.14,-5.77,-3.21,0.34,7.3,11.14,18.16,14.73,8.99,-0.97,-5.03,-8.32,1.93
TS,2014,65,28.125,-14.29,-6.14,-3.88,-0.44,7.02,11.05,17.98,14.72,8.92,-1.5,-5.5,-8.69,1.6
TS,2014,65,28.75,-14.43,-6.44,-4.03,-0.64,6.91,11.07,17.97,14.86,8.95,-1.78,-5.73,-8.96,1.48
TS,2014,65,29.375,-14.48,-6.64,-4.06,-0.74,6.76,10.99,17.89,14.88,8.94,-1.89,-5.84,-9.12,1.39
TS,2014,65.5,21.875,-10.56,-3.98,-2.36,1.3,6.29,10.99,18.71,15.74,10.5,2.91,-3.63,-4.84,3.42
TS,2014,65.5,22.5,-8.16,-4.03,-2.87,0.17,4.71,9.88,17.95,16.5,11.46,4.41,-0.88,-2.44,3.89
