PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1996,61,15.625,-10.62,-11.9,-4.69,1.92,5.1,12.11,13.25,15.07,6.95,4.5,-5.34,-9.71,1.39
TS,1996,61,16.25,-9.84,-11.4,-4.28,2.01,5.34,12.38,13.52,15.49,7.5,4.89,-4.39,-8.89,1.86
TS,1996,61,16.875,-7.39,-9.45,-3.34,2.08,5.2,12.09,13.74,16.19,9.02,6.15,-1.64,-5.99,3.06
TS,1996,61,17.5,-3.54,-6.71,-2.46,1.64,4.17,10.61,13.48,16.7,11.17,8.1,2.46,-1.42,4.52
TS,1996,61,18.125,-0.71,-4.71,-2.15,1.1,3.27,9.12,13.12,16.92,12.59,9.41,5.18,1.64,5.4
TS,1996,61,18.75,0.73,-3.27,-2.06,0.97,2.95,8.35,13.08,17.07,13.03,9.73,6.11,2.49,5.76
TS,1996,61,19.375,1.24,-2.6,-2.12,0.92,2.96,8.04,13.16,17.23,13.09,9.61,6.44,2.76,5.89
TS,1996,61,20,1.3,-2.75,-2.21,0.8,3.12,7.91,13.24,17.41,13.07,9.41,6.56,2.94,5.9
TS,1996,61,20.625,0.19,-3.9,-2.56,0.86,3.89,8.59,13.55,17.69,12.68,9.05,5.92,2.03,5.67
TS,1996,61.5,11.875,-12.99,-12.9,-6.73,-0.89,3.04,9.74,10.98,13.13,5.18,2.28,-8.8,-11.19,-0.76
TS,1996,61.5,12.5,-12.18,-12.45,-6.3,-0.19,3.01,9.77,10.96,13.09,5.17,2.57,-8.13,-10.78,-0.45
TS,1996,61.5,13.125,-11.64,-12.19,-6.03,0.17,3.03,9.91,11.09,13.2,5.25,2.75,-7.64,-10.28,-0.2
TS,1996,61.5,13.75,-11.12,-12.03,-5.77,0.31,3.2,10.21,11.41,13.55,5.48,2.96,-7.27,-9.88,0.09
TS,1996,61.5,14.375,-10.63,-11.78,-5.19,1.02,3.89,10.82,12,14.01,5.99,3.42,-6.84,-9.68,0.59
TS,1996,61.5,15,-10.08,-11.64,-4.59,1.66,4.53,11.35,12.5,14.41,6.45,3.84,-6.52,-9.5,1.03
TS,1996,61.5,15.625,-9.88,-11.7,-4.18,2.03,4.9,11.83,12.95,14.82,6.87,4.25,-6.11,-9.49,1.36
TS,1996,61.5,16.25,-9.26,-11.28,-3.58,2.41,5.25,12.25,13.45,15.38,7.62,4.93,-5.09,-8.86,1.93
TS,1996,61.5,16.875,-6.17,-8.65,-2.74,2.21,4.86,11.52,13.58,16.18,9.65,6.42,-1.49,-4.87,3.38
TS,1996,61.5,17.5,-2.82,-6.09,-2.24,1.69,4,10.15,13.4,16.72,11.59,7.94,2.31,-0.63,4.67
TS,1996,61.5,18.125,-0.65,-4.63,-2.24,1.14,3.16,8.76,13.03,16.8,12.55,8.87,4.39,1.56,5.23
TS,1996,61.5,18.75,0.75,-3.31,-2.28,0.92,2.72,7.91,12.9,16.91,12.97,9.24,5.49,2.55,5.56
TS,1996,61.5,19.375,1.38,-2.22,-2.45,0.89,2.64,7.55,12.94,17.01,13.07,9.15,5.99,2.86,5.73
TS,1996,61.5,20,1.58,-2.1,-2.53,0.8,2.76,7.44,13.03,17.15,13.12,9.06,6.2,3.05,5.8
TS,1996,61.5,20.625,1.21,-3.07,-2.72,0.63,3.16,7.67,13.27,17.38,13.12,9.06,6.16,3.08,5.75
TS,1996,62,11.875,-13.42,-13.21,-7.53,-1.74,2.04,8.79,10.23,12.41,4.55,1.2,-10.13,-11.25,-1.51
TS,1996,62,12.5,-12.73,-12.92,-7.09,-1.22,2.19,9.02,10.39,12.57,4.73,1.59,-9.4,-10.89,-1.15
TS,1996,62,13.125,-11.69,-12.47,-6.53,-0.73,2.16,9.03,10.31,12.55,4.7,1.96,-8.53,-10.33,-0.8
TS,1996,62,13.75,-10.92,-11.97,-5.87,0.04,2.77,9.69,10.94,13.09,5.23,2.47,-7.98,-9.87,-0.2
TS,1996,62,14.375,-10.31,-11.51,-5.14,1.07,3.74,10.66,11.87,13.87,6,3.13,-7.57,-9.51,0.52
TS,1996,62,15,-9.99,-11.55,-4.71,1.44,4.37,11.13,12.26,14.23,6.42,3.52,-7.4,-9.49,0.85
TS,1996,62,15.625,-9.8,-11.58,-4.35,1.71,4.91,11.53,12.58,14.53,6.81,3.89,-7.13,-9.54,1.13
TS,1996,62,16.25,-9.81,-11.67,-3.82,2.2,5.46,12.13,13.17,15.05,7.43,4.32,-6.75,-9.63,1.51
TS,1996,62,16.875,-8.48,-10.67,-3.09,2.39,5.51,12.02,13.57,15.6,8.53,5.14,-4.92,-8,2.3
TS,1996,62,17.5,-4.07,-7.3,-2.63,1.53,4.14,9.99,13.27,16.2,10.92,6.96,0.43,-2.13,3.94
TS,1996,62,18.125,-0.68,-4.81,-2.57,0.79,2.97,8.2,12.97,16.6,12.67,8.28,4.45,2.19,5.09
TS,1996,62,18.75,0.36,-3.79,-2.81,0.74,2.72,7.64,12.97,16.71,12.87,8.53,5.26,2.8,5.33
TS,1996,62,19.375,0.96,-3.03,-3.05,0.76,2.66,7.46,13.05,16.81,12.89,8.64,5.71,3.05,5.49
TS,1996,62,20,1.19,-2.92,-3.14,0.62,2.7,7.39,13.07,16.87,12.9,8.7,5.96,3.13,5.54
TS,1996,62,20.625,0.5,-3.9,-3.29,0.57,3.22,7.79,13.21,16.95,12.54,8.59,5.68,2.44,5.36
TS,1996,62.5,11.875,-13.06,-12.9,-7.81,-2.59,1.14,8.06,9.64,12.02,4.18,0.78,-10.51,-10.89,-1.83
TS,1996,62.5,12.5,-12.76,-12.98,-7.56,-1.82,1.49,8.37,9.82,12.09,4.33,0.97,-10.13,-10.78,-1.58
TS,1996,62.5,13.125,-11.71,-12.37,-6.62,-0.89,1.91,8.8,10.13,12.42,4.64,1.56,-9.29,-10.09,-0.96
TS,1996,62.5,13.75,-10.81,-11.74,-5.55,0.25,2.67,9.54,10.79,13.05,5.25,2.32,-8.55,-9.46,-0.19
TS,1996,62.5,14.375,-10.53,-11.65,-5.1,0.92,3.8,10.55,11.81,13.88,6.08,2.91,-8.46,-9.53,0.39
TS,1996,62.5,15,-10.31,-11.62,-4.78,1.28,4.61,11.2,12.49,14.44,6.63,3.39,-8.29,-9.62,0.79
TS,1996,62.5,15.625,-10.03,-11.65,-4.56,1.35,4.9,11.37,12.66,14.55,6.83,3.62,-8.04,-9.73,0.94
TS,1996,62.5,16.25,-9.6,-11.53,-4.25,1.51,5.15,11.52,12.89,14.72,7.14,3.91,-7.59,-9.6,1.19
TS,1996,62.5,16.875,-8.55,-10.51,-3.27,1.88,5.43,11.66,13.33,15.22,8.06,4.62,-5.8,-8.29,1.98
TS,1996,62.5,17.5,-7.03,-9.38,-2.86,1.92,5.34,11.34,13.57,15.68,9.18,5.48,-3.43,-6.31,2.79
TS,1996,62.5,18.125,-3.39,-6.97,-3.28,0.82,3.84,9.23,13.27,16.12,11.18,7,1.5,-1.09,4.02
TS,1996,62.5,18.75,-0.49,-4.82,-3.66,-0.04,2.66,7.59,13.13,16.48,12.66,8.21,5.51,3.1,5.03
TS,1996,62.5,19.375,0.07,-4.05,-3.9,0.19,2.66,7.6,13.25,16.56,12.61,8.31,5.84,3.3,5.2
TS,1996,62.5,20,0.11,-4.08,-4.11,0.32,2.79,7.76,13.35,16.67,12.43,8.36,6,3.19,5.23
TS,1996,62.5,20.625,-1.13,-5.72,-4.2,0.42,3.59,8.52,13.47,16.72,11.72,8.02,4.97,1.6,4.83
TS,1996,63,11.875,-11.81,-11.98,-7.52,-3.21,0.08,7.75,9.51,12.38,4.36,0.91,-9.54,-9.9,-1.58
TS,1996,63,12.5,-11.52,-12.06,-7.26,-2.46,0.78,7.92,9.49,12.22,4.34,1.06,-9.36,-9.74,-1.38
TS,1996,63,13.125,-11.51,-12.15,-7.02,-1.87,1.53,8.13,9.61,12.15,4.4,1.2,-9.32,-9.72,-1.21
TS,1996,63,13.75,-10.89,-11.75,-5.77,-0.26,3.05,9.62,11.13,13.4,5.59,2.06,-9.24,-9.67,-0.23
TS,1996,63,14.375,-10.44,-11.57,-4.62,1.25,4.51,11.01,12.55,14.52,6.69,2.83,-9.23,-9.83,0.64
TS,1996,63,15,-10.32,-11.67,-4.56,1.18,4.75,11.06,12.58,14.56,6.73,3.16,-8.82,-9.88,0.73
TS,1996,63,15.625,-10.14,-11.75,-4.65,1.06,4.83,10.99,12.5,14.49,6.68,3.35,-8.52,-9.92,0.74
TS,1996,63,16.25,-9.8,-11.73,-4.67,1.11,4.97,11.05,12.57,14.46,6.82,3.48,-8.2,-10,0.84
TS,1996,63,16.875,-9.39,-11.57,-4.62,1.18,5.16,11.21,12.75,14.54,7.12,3.7,-7.61,-9.88,1.05
TS,1996,63,17.5,-8.8,-11.21,-4.25,1.58,5.54,11.6,13.25,15.06,7.91,4.33,-6.12,-9.1,1.65
TS,1996,63,18.125,-7.57,-10.39,-4.09,1.66,5.49,11.44,13.54,15.49,8.87,5.16,-3.82,-7.23,2.38
TS,1996,63,18.75,-4.12,-7.85,-4.42,0.56,4.07,9.57,13.37,15.87,10.76,6.83,1.41,-1.61,3.7
TS,1996,63,19.375,-1.33,-5.75,-4.78,-0.32,2.97,8.16,13.3,16.19,12.26,8.28,5.77,3.08,4.82
TS,1996,63,20,-1.69,-6.09,-4.91,-0.33,2.99,8.18,13.37,16.45,12.13,8.19,5.71,2.72,4.73
TS,1996,63,20.625,-2.41,-7,-5.22,-0.57,2.98,8.12,13.32,16.64,11.96,8.09,5.53,2.22,4.47
TS,1996,63.5,11.875,-8.51,-9.57,-5.34,-0.95,2.69,8.95,10.66,13.75,5.88,2.86,-6.6,-7.18,0.55
TS,1996,63.5,12.5,-10.44,-11.3,-6.64,-2.09,1.36,8.57,10.32,13.32,5.25,1.79,-8.36,-9.01,-0.6
TS,1996,63.5,13.125,-10.65,-11.65,-6.33,-1.01,2.55,9,10.68,13.31,5.42,1.95,-8.37,-9.03,-0.34
TS,1996,63.5,13.75,-10.5,-11.86,-5.64,0.37,3.87,9.7,11.31,13.59,5.83,2.31,-8.29,-9,0.14
TS,1996,63.5,14.375,-10.36,-11.86,-4.62,1.16,4.73,10.62,12.29,14.35,6.61,2.82,-8.58,-9.67,0.62
TS,1996,63.5,15,-10.32,-11.92,-4.19,1.43,5.09,11.06,12.74,14.65,6.92,3.05,-8.86,-10.3,0.78
TS,1996,63.5,15.625,-10.43,-12.11,-4.68,1.08,5.01,10.97,12.63,14.55,6.79,3.12,-8.84,-10.48,0.63
TS,1996,63.5,16.25,-10.59,-12.3,-5.05,0.86,5.09,11.09,12.73,14.6,6.88,3.25,-8.76,-10.73,0.59
TS,1996,63.5,16.875,-10.33,-12.3,-5.1,0.87,5.26,11.3,12.86,14.63,7.05,3.34,-8.3,-10.92,0.7
TS,1996,63.5,17.5,-9.73,-12.17,-5.15,0.72,5.25,11.28,12.83,14.56,7.11,3.42,-7.58,-10.68,0.82
TS,1996,63.5,18.125,-9.07,-11.94,-5.07,0.87,5.39,11.41,13.06,14.8,7.52,3.85,-6.63,-9.89,1.19
TS,1996,63.5,18.75,-8.4,-11.63,-5.05,0.96,5.46,11.49,13.33,15.11,8.04,4.35,-5.7,-8.95,1.58
TS,1996,63.5,19.375,-5.85,-9.43,-4.97,0.32,4.59,10.3,13.38,15.68,9.79,5.9,-1.03,-4.16,2.88
TS,1996,63.5,20,-3.95,-7.72,-4.66,-0.01,3.98,9.43,13.49,16.31,11.34,7.3,3.16,-0.13,4.04
TS,1996,63.5,20.625,-4.41,-8.66,-5.03,-0.7,3.31,8.59,13.05,16.41,11.47,7.41,3.39,-0.01,3.73
TS,1996,64,11.875,-7.1,-8.25,-4.08,1,4.94,10.1,11.76,14.77,6.95,4.05,-4.95,-5.66,1.96
TS,1996,64,12.5,-9.42,-10.54,-5.86,-1.28,2.63,9.2,11.07,13.96,6,2.56,-7.19,-8.18,0.25
TS,1996,64,13.125,-10.77,-12.07,-6.8,-2.4,1.37,8.57,10.56,13.26,5.34,1.6,-8.46,-9.68,-0.79
TS,1996,64,13.75,-10.76,-12.66,-6.72,-2.22,2.28,8.6,10.51,13.05,5.25,1.41,-8.6,-9.94,-0.82
TS,1996,64,14.375,-10.74,-12.98,-6.43,-1.88,3.22,8.91,10.78,13.16,5.41,1.43,-8.83,-10.37,-0.69
TS,1996,64,15,-10.45,-12.66,-5.56,-0.24,4.3,10.02,11.83,13.85,6.1,2.17,-8.89,-10.67,-0.02
TS,1996,64,15.625,-10.4,-12.58,-5.27,0.57,5,10.79,12.57,14.36,6.61,2.68,-8.95,-10.95,0.37
TS,1996,64,16.25,-10.54,-12.83,-5.63,0.06,5.03,10.85,12.61,14.39,6.67,2.81,-9.04,-11.24,0.26
TS,1996,64,16.875,-10.37,-12.94,-5.8,-0.44,4.97,10.79,12.5,14.29,6.64,2.83,-9,-11.42,0.17
TS,1996,64,17.5,-9.66,-12.73,-5.93,-0.64,4.71,10.52,12.27,14.07,6.46,2.73,-8.36,-11,0.2
TS,1996,64,18.125,-9.13,-12.6,-5.92,-0.43,4.62,10.47,12.23,14.02,6.46,2.76,-7.87,-10.55,0.34
TS,1996,64,18.75,-9.04,-12.71,-5.8,-0.06,4.92,10.86,12.6,14.35,6.83,3.14,-7.63,-10.25,0.6
TS,1996,64,19.375,-8.94,-12.81,-5.7,0.03,5.13,11.12,12.87,14.61,7.13,3.53,-7.27,-9.85,0.82
TS,1996,64,20,-7.81,-11.81,-5.22,-0.02,4.81,10.67,13.05,15.27,8.31,4.62,-4.16,-7.14,1.71
TS,1996,64,20.625,-6.53,-10.7,-4.69,-0.07,4.2,10.01,13.1,15.87,9.58,5.76,-0.85,-4.19,2.62
TS,1996,64.5,11.875,-5.43,-7.69,-3.63,0.2,5.15,9.97,11.58,14.74,7.32,4.43,-3.93,-4.92,2.32
TS,1996,64.5,12.5,-8.19,-10.74,-5.87,-1.74,3.52,9.42,11.16,14.16,6.05,2.8,-6.8,-8.07,0.47
TS,1996,64.5,13.125,-9.91,-12.19,-6.91,-2.54,2.48,8.81,10.84,13.56,5.56,1.9,-8.02,-9.83,-0.52
TS,1996,64.5,13.75,-10.6,-13.03,-7.3,-2.54,2.91,8.71,10.84,13.37,5.41,1.57,-8.53,-10.72,-0.83
TS,1996,64.5,14.375,-10.4,-13.45,-7.22,-2.23,3.56,8.81,10.83,13.23,5.3,1.55,-8.6,-10.85,-0.79
TS,1996,64.5,15,-10.35,-13.59,-7.08,-1.8,3.8,9.05,11.04,13.22,5.34,1.56,-8.79,-10.98,-0.72
TS,1996,64.5,15.625,-10.38,-13.3,-6.71,-0.9,4.27,9.76,11.75,13.66,5.82,1.84,-9.04,-11.11,-0.36
TS,1996,64.5,16.25,-10.24,-13.08,-6.43,-0.37,4.54,10.16,12.11,13.88,6.11,2,-9.2,-11.15,-0.14
TS,1996,64.5,16.875,-9.99,-13.18,-6.58,-0.9,4.27,9.92,11.81,13.7,5.95,1.79,-9.24,-11.15,-0.3
TS,1996,64.5,17.5,-9.64,-13.27,-6.75,-1.3,4.03,9.71,11.57,13.58,5.82,1.62,-9.1,-10.99,-0.39
TS,1996,64.5,18.125,-9.55,-13.22,-6.41,-0.65,4.41,10.17,12.02,13.87,6.18,2.02,-8.84,-10.79,-0.07
TS,1996,64.5,18.75,-9.55,-13.26,-6.11,-0.22,4.74,10.6,12.47,14.19,6.52,2.39,-8.57,-10.64,0.21
TS,1996,64.5,19.375,-9.62,-13.37,-5.98,-0.28,4.9,10.87,12.76,14.48,6.84,2.76,-8.23,-10.44,0.39
TS,1996,64.5,20,-9.62,-13.48,-5.9,-0.41,4.94,11.02,12.93,14.7,7.09,3.08,-7.85,-10.25,0.52
TS,1996,64.5,20.625,-8,-12.27,-5.46,-0.58,3.96,10.03,12.77,15.11,8.31,4.27,-4.35,-6.96,1.4
TS,1996,65,11.875,-2.36,-4.45,-1.25,1.64,5.1,9.76,11.74,14.42,8.83,5.96,-0.31,-1.95,3.93
TS,1996,65,12.5,-6.79,-10.1,-5.4,-1.72,2.54,9.33,11.28,14.02,6.55,3.13,-5.87,-7.39,0.8
TS,1996,65,13.125,-9.16,-12.67,-7.39,-3,1.12,8.54,10.74,13.36,5.37,1.52,-8.25,-10,-0.82
TS,1996,65,13.75,-10.51,-13.7,-8.37,-3.63,-0.02,7.26,9.87,12.35,4.52,0.36,-9.12,-11.22,-1.85
TS,1996,65,14.375,-11.02,-14.22,-8.75,-3.92,-0.22,6.68,9.38,11.75,3.97,-0.27,-9.6,-11.69,-2.33
TS,1996,65,15,-10.88,-14.24,-8.53,-3.52,1.28,7.21,9.66,11.89,4.02,-0.18,-9.69,-11.6,-2.05
TS,1996,65,15.625,-10.58,-13.99,-7.95,-2.42,2.96,8.29,10.5,12.5,4.6,0.34,-9.74,-11.54,-1.42
TS,1996,65,16.25,-10.24,-13.67,-7.32,-1.25,3.78,9.28,11.39,13.18,5.35,0.86,-9.81,-11.42,-0.82
TS,1996,65,16.875,-10.02,-13.53,-6.91,-0.61,4.35,9.96,12.01,13.7,5.91,1.2,-9.85,-11.28,-0.42
TS,1996,65,17.5,-10.16,-13.59,-6.79,-0.57,4.55,10.17,12.16,13.87,6.06,1.32,-9.94,-11.29,-0.35
TS,1996,65,18.125,-10.38,-13.6,-6.64,-0.57,4.67,10.31,12.27,13.99,6.17,1.46,-10,-11.31,-0.3
TS,1996,65,18.75,-10.25,-13.7,-6.48,-0.72,4.62,10.42,12.46,14.11,6.28,1.63,-9.69,-11.21,-0.21
TS,1996,65,19.375,-10.01,-13.78,-6.25,-0.73,4.58,10.54,12.62,14.22,6.36,1.8,-9.37,-11.02,-0.09
TS,1996,65,20,-9.61,-13.63,-5.96,-0.66,4.5,10.64,12.78,14.51,6.7,2.34,-8.4,-10.23,0.25
TS,1996,65,20.625,-8.99,-13.12,-5.47,-0.37,4.49,10.82,13.09,15,7.29,3.17,-6.93,-8.97,0.83
TS,1996,65.5,11.875,3.04,1.59,2.87,4.35,6.24,9.12,11.4,14.01,10.85,8.93,5.83,3.83,6.84
TS,1996,65.5,12.5,-2.34,-5.28,-2.07,1,3.07,8.86,11.15,13.66,8.27,5.32,-0.82,-2.56,3.19
TS,1996,65.5,13.125,-7.66,-12.11,-6.98,-2.35,-0.13,8.62,10.93,13.3,5.77,1.67,-7.53,-8.93,-0.45
TS,1996,65.5,13.75,-9.46,-13.92,-8.44,-3.46,-0.83,7.86,10.33,12.62,4.75,0.3,-9.36,-10.94,-1.71
TS,1996,65.5,14.375,-10.28,-14.42,-8.99,-3.96,-0.68,7.15,9.71,11.94,4.15,-0.37,-9.94,-11.87,-2.3
TS,1996,65.5,15,-10.45,-14.51,-8.9,-3.5,0.71,7.54,9.95,12.01,4.18,-0.37,-10.21,-12.23,-2.15
TS,1996,65.5,15.625,-10.51,-14.56,-8.6,-2.82,2.05,8.03,10.41,12.2,4.33,-0.33,-10.41,-12.36,-1.88
TS,1996,65.5,16.25,-10.43,-14.48,-8.17,-2.33,2.99,8.59,10.93,12.51,4.66,-0.15,-10.5,-12.21,-1.55
TS,1996,65.5,16.875,-10.4,-14.29,-7.7,-1.76,3.66,9.31,11.65,13.13,5.32,0.24,-10.58,-11.9,-1.11
TS,1996,65.5,17.5,-10.53,-14.14,-7.34,-1.3,4.3,9.94,12.26,13.69,5.87,0.6,-10.7,-11.72,-0.76
TS,1996,65.5,18.125,-10.65,-14.14,-7.33,-1.68,4.13,9.81,12.16,13.65,5.79,0.61,-10.77,-11.85,-0.86
TS,1996,65.5,18.75,-10.41,-14.04,-7.21,-1.88,3.97,9.73,12.11,13.66,5.7,0.63,-10.61,-11.86,-0.85
TS,1996,65.5,19.375,-9.98,-14,-6.83,-1.66,4.06,10.03,12.39,13.93,5.86,0.9,-10.2,-11.57,-0.59
TS,1996,65.5,20,-9.65,-13.99,-6.48,-1.57,4.16,10.37,12.69,14.23,6.05,1.21,-9.9,-11.35,-0.35
TS,1996,65.5,20.625,-8.72,-12.68,-5.68,-1.18,4.19,10.57,13.07,14.74,6.79,2.13,-8.24,-9.88,0.43
TS,1997,59,11.875,-5.71,-1.28,1.69,3.73,8.95,16.03,18.23,19.55,12.62,5.09,-0.14,-4.18,6.21
TS,1997,59,12.5,-6.98,-2.51,1.49,3.79,9.38,16.89,18.84,20.04,12.66,4.4,-1.52,-5.98,5.88
TS,1997,59,13.125,-8.45,-3.9,1.92,5.14,11.4,19.61,21.42,22.18,14.33,5.3,-2.42,-7.15,6.61
TS,1997,59,13.75,-8.67,-4.06,1.56,4.74,11.13,19.15,21.08,21.98,14.09,5.06,-2.43,-7.13,6.38
TS,1997,59,14.375,-7.65,-3.2,0.7,3.01,9.01,16.37,18.55,20,12.35,3.99,-1.75,-6.26,5.43
TS,1997,59,15,-7.11,-2.87,0.48,2.57,8.51,15.64,18.19,19.85,12.19,3.79,-1.46,-5.9,5.32
TS,1997,59,15.625,-6.75,-2.75,0.52,2.53,8.48,15.57,18.5,20.41,12.56,3.9,-1.16,-5.53,5.52
TS,1997,59,16.25,-6.58,-2.56,0.53,2.47,8.47,15.47,18.48,20.65,12.74,3.94,-0.62,-4.98,5.67
TS,1997,59,16.875,-5.65,-2.06,0.61,2.43,8.21,15.15,18.43,20.7,13.09,4.51,0.45,-3.58,6.02
TS,1997,59,17.5,-4.38,-1.39,0.83,2.44,7.81,14.73,18.3,20.57,13.42,5.28,1.73,-1.69,6.47
TS,1997,59,18.125,-2.23,-0.34,1.16,2.43,6.98,13.81,17.78,20.09,13.93,6.89,3.39,0.31,7.02
TS,1997,59,18.75,1.11,1.27,1.67,2.46,5.58,12.27,16.89,19.29,14.77,9.48,5.96,3.31,7.84
TS,1997,59,19.375,1.94,1.8,1.8,2.55,5.52,12.16,16.81,19.04,14.7,9.71,6.19,3.86,8.01
TS,1997,59,20,2.61,2.21,1.9,2.61,5.45,12.16,16.83,18.87,14.57,9.83,6.4,4.29,8.14
TS,1997,59,20.625,2.95,2.36,1.94,2.63,5.4,12.23,16.94,18.79,14.46,9.78,6.5,4.53,8.21
TS,1997,59.5,11.875,-7.66,-2.54,0.81,2.93,8.35,15.4,17.67,18.77,11.4,3.44,-1.92,-6.14,5.04
TS,1997,59.5,12.5,-7.72,-2.91,0.85,3.07,8.65,15.83,18.08,19.17,11.74,3.51,-2.1,-6.66,5.13
TS,1997,59.5,13.125,-8.08,-3.32,0.89,3.35,9.2,16.45,18.72,19.73,12.24,3.72,-2.29,-7.11,5.29
TS,1997,59.5,13.75,-8.64,-4.08,0.59,3.38,9.5,16.79,19.1,20.03,12.49,3.75,-2.64,-7.42,5.24
TS,1997,59.5,14.375,-7.97,-3.88,0.14,2.56,8.5,15.61,18.01,19.09,11.68,3.25,-2.44,-7.13,4.79
TS,1997,59.5,15,-6.98,-3.24,-0.02,1.91,7.62,14.6,17.08,18.32,11.07,2.91,-2.11,-6.86,4.52
TS,1997,59.5,15.625,-6.98,-3.31,0.19,2.4,8.35,15.43,18.22,19.65,11.97,3.37,-1.89,-6.62,5.06
TS,1997,59.5,16.25,-6.87,-3.22,0.29,2.59,8.64,15.84,18.79,20.43,12.49,3.63,-1.52,-6.18,5.41
TS,1997,59.5,16.875,-6.82,-3.11,0.1,2.47,8.68,15.81,18.86,20.6,12.59,3.59,-1.24,-5.59,5.49
TS,1997,59.5,17.5,-6.32,-2.76,0.13,2.49,8.64,15.74,19,20.79,12.83,3.91,-0.57,-4.43,5.79
TS,1997,59.5,18.125,-5.1,-1.99,0.35,2.31,8.03,15.05,18.6,20.46,12.82,4.37,0.65,-2.68,6.07
TS,1997,59.5,18.75,-2.15,-0.43,0.9,2.31,6.68,13.51,17.66,19.67,13.5,6.6,3.15,0.32,6.81
TS,1997,59.5,19.375,0.85,1.11,1.41,2.35,5.28,11.92,16.69,18.75,14.28,9.15,5.76,3.38,7.58
TS,1997,59.5,20,1.79,1.61,1.57,2.45,5.2,11.94,16.84,18.61,14.23,9.34,6.04,3.87,7.79
TS,1997,59.5,20.625,2.37,1.8,1.62,2.52,5.25,12.16,17.1,18.59,14.17,9.33,6.06,4,7.91
TS,1997,60,11.875,-8.45,-3.79,-0.09,2.21,7.44,14.42,17.09,18.09,10.56,2.51,-2.9,-7.34,4.15
TS,1997,60,12.5,-8.44,-3.99,-0.25,1.92,7.35,14.34,16.92,17.91,10.45,2.3,-3.01,-7.65,3.99
TS,1997,60,13.125,-8.35,-4.16,-0.31,1.86,7.51,14.41,17.02,18.01,10.56,2.35,-2.85,-7.71,4.03
TS,1997,60,13.75,-8.13,-4.58,-0.56,1.62,7.34,14.21,16.85,17.8,10.41,2.17,-2.97,-7.56,3.88
TS,1997,60,14.375,-7.77,-4.88,-0.86,1.38,7.01,13.89,16.62,17.5,10.21,1.96,-3.18,-7.4,3.71
TS,1997,60,15,-7.24,-4.53,-0.68,1.41,7,13.89,16.67,17.55,10.32,2.08,-2.91,-7.19,3.86
TS,1997,60,15.625,-6.97,-4.25,-0.42,1.54,7.18,14.06,16.83,17.77,10.56,2.32,-2.47,-6.93,4.1
TS,1997,60,16.25,-6.61,-3.76,-0.23,1.7,7.28,14.43,17.23,18.46,11.08,2.64,-2.01,-6.66,4.46
TS,1997,60,16.875,-6.49,-3.4,-0.1,1.99,7.66,15.01,17.98,19.41,11.72,2.96,-1.6,-6.26,4.91
TS,1997,60,17.5,-6.29,-3.07,-0.09,1.97,7.72,15.1,18.42,20.08,12.02,3.06,-1.11,-5.59,5.18
TS,1997,60,18.125,-5.12,-2.23,0.12,1.82,7.17,14.46,18.17,20.02,12.18,3.62,0.1,-3.99,5.53
TS,1997,60,18.75,-2.86,-0.99,0.58,2.08,6.59,13.58,17.86,19.71,13.05,5.71,2.36,-0.74,6.41
TS,1997,60,19.375,-1.08,-0.24,0.81,2.2,5.92,12.78,17.55,19.27,13.65,7.53,4.18,1.49,7.01
TS,1997,60,20,-0.77,-0.54,0.71,2.3,6.02,13.07,17.94,19.29,13.75,7.92,4.55,1.96,7.18
TS,1997,60,20.625,0.05,-0.23,0.7,2.24,5.75,12.93,17.8,18.96,13.92,8.42,4.97,2.42,7.33
TS,1997,60.5,11.875,-9.26,-5.56,-1.1,1.39,6.69,13.7,16.66,17.35,9.7,1.45,-4.23,-8.89,3.16
TS,1997,60.5,12.5,-8.84,-5.81,-1.22,1,6.42,13.39,16.36,17,9.45,1.21,-4.27,-8.45,3.02
TS,1997,60.5,13.125,-8.43,-6.05,-1.3,0.76,6.27,13.19,16.19,16.78,9.31,1.07,-4.27,-8.07,2.95
TS,1997,60.5,13.75,-8.07,-5.95,-1.29,0.82,6.39,13.33,16.32,16.87,9.46,1.16,-4.07,-7.9,3.09
TS,1997,60.5,14.375,-7.66,-5.67,-1.15,1.02,6.52,13.53,16.57,17.04,9.71,1.34,-3.91,-7.8,3.3
TS,1997,60.5,15,-7.28,-5.42,-0.95,1.13,6.59,13.62,16.66,17.13,9.92,1.55,-3.67,-7.7,3.46
TS,1997,60.5,15.625,-7.12,-5.11,-0.62,1.46,6.98,14.16,17.08,17.64,10.44,1.93,-3.17,-7.49,3.85
TS,1997,60.5,16.25,-6.83,-4.69,-0.37,1.75,7.24,14.6,17.45,18.19,10.95,2.31,-2.59,-7.06,4.25
TS,1997,60.5,16.875,-5.55,-3.5,-0.03,1.96,7.17,14.53,17.87,18.98,11.76,3.44,-1.01,-5.26,5.03
TS,1997,60.5,17.5,-3.36,-1.87,0.4,2.02,6.59,13.79,17.88,19.45,12.63,5.11,1.28,-2.45,5.96
TS,1997,60.5,18.125,-1.33,-0.59,0.68,1.94,5.73,12.65,17.39,19.24,13.32,6.66,3.27,0.19,6.6
