PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,2008,62,10,-9.93,-8.96,-10,-4.77,3.13,8.51,12.33,8.69,4.68,-1.75,-7.31,-13.34,-1.56
TS,2008,62,10.625,-8.94,-7.74,-8.58,-3.49,4.46,9.3,12.71,8.99,5.23,-0.38,-6.16,-12.38,-0.58
TS,2008,62,11.25,-8.16,-7.01,-7.71,-2.93,5.27,9.88,13.04,9.33,5.59,0.47,-5.58,-11.41,0.07
TS,2008,62,11.875,-7.82,-6.8,-7.45,-2.71,5.69,10.38,13.47,9.76,5.85,0.77,-5.63,-10.77,0.39
TS,2008,62,12.5,-7.23,-6.26,-7.22,-2.26,5.94,10.6,13.54,9.82,5.94,1.21,-5.13,-10.03,0.74
TS,2008,62,5,3.76,4.3,2.92,5.53,9.18,11.96,15,15.39,13.23,9.44,6.27,4.26,8.44
TS,2008,62,5.625,0.36,1.7,-0.17,3.42,8.39,11.72,15.07,14.22,11.47,6.69,2.82,0.04,6.31
TS,2008,62,6.25,-4.1,-1.95,-4.29,-0.47,6.93,10.91,14.77,12.64,9.13,3.1,-1.45,-5.53,3.31
TS,2008,62,6.875,-7.34,-5.1,-7.61,-3.42,3.4,6.63,11.94,9.71,6.14,-0.35,-4.64,-9.23,0.01
TS,2008,62,7.5,-10.12,-7.91,-10.42,-5.89,-1.62,1.33,8.67,6.77,3.21,-3.63,-7.28,-12.26,-3.26
TS,2008,62,8.125,-10.88,-8.97,-11.33,-5.98,-0.61,3.96,9.58,7.05,3.41,-3.74,-8.05,-13.27,-3.24
TS,2008,62,8.75,-11.26,-9.75,-11.88,-5.96,0.82,6.57,10.49,7.38,3.63,-3.6,-8.51,-13.98,-3
TS,2008,62,9.375,-10.55,-9.38,-10.91,-5.38,2.23,7.68,11.61,8.21,4.23,-2.5,-7.81,-13.68,-2.19
TS,2008,62.5,10,-9.44,-8.05,-9.3,-4.31,3.33,8.75,12.98,9.33,5.44,-1.34,-6.12,-12.44,-0.93
TS,2008,62.5,10.625,-8.81,-7.58,-8.48,-3.88,4.64,9.48,13.19,9.4,5.57,-0.57,-5.59,-11.88,-0.38
TS,2008,62.5,11.25,-8.13,-6.92,-7.81,-3.6,4.33,9.48,12.75,9.12,5.41,0.11,-5.21,-10.95,-0.12
TS,2008,62.5,11.875,-7.92,-6.69,-7.72,-3.17,4.56,9.82,12.92,9.34,5.56,0.37,-5.27,-10.43,0.11
TS,2008,62.5,12.5,-7.66,-6.51,-7.72,-2.81,5.11,10,13,9.4,5.64,0.55,-5.26,-9.95,0.32
TS,2008,62.5,5,6.07,6.04,5.03,5.98,8.79,11.54,13.96,15.71,14.1,10.96,8.72,6.91,9.48
TS,2008,62.5,5.625,5.11,5.26,4.16,5.71,8.75,11.61,14.04,15.54,13.89,10.54,7.9,5.85,9.03
TS,2008,62.5,6.25,1.82,2.82,1.11,4.32,8.53,11.64,14.5,14.55,12.23,8.14,4.72,1.98,7.2
TS,2008,62.5,6.875,-1.65,0.31,-2.08,3.15,7.97,11.34,14.94,13.41,10.41,5.54,1.36,-2.04,5.22
TS,2008,62.5,7.5,-5.68,-3.32,-5.65,-0.75,3.45,7.36,13.26,11.31,7.87,1.81,-2.18,-6.95,1.71
TS,2008,62.5,8.125,-8.44,-5.95,-8.28,-3.04,1.52,6.07,12.53,10.02,6.23,-0.56,-4.76,-10.38,-0.42
TS,2008,62.5,8.75,-9.37,-7.27,-9.53,-4.1,0.93,6.86,12,9.16,5.4,-1.47,-5.84,-11.64,-1.24
TS,2008,62.5,9.375,-9.86,-8.06,-10,-4.77,0.77,7.23,11.96,8.79,5,-1.92,-6.41,-12.5,-1.65
TS,2008,63,10,-5.91,-4.08,-6.04,-0.61,5.54,10.13,13.78,10.84,7.51,1.89,-2.56,-7.46,1.92
TS,2008,63,10.625,-5.73,-3.91,-5.73,-1.66,6.31,10.44,13.69,10.74,7.35,2.13,-2.56,-7.42,1.97
TS,2008,63,11.25,-6.4,-4.7,-6.38,-2.06,4.84,10.23,13.34,10.29,6.75,1.53,-3.5,-8.02,1.33
TS,2008,63,11.875,-7.41,-5.82,-7.39,-2.91,3.15,9.8,12.87,9.66,6.01,0.66,-4.7,-8.91,0.42
TS,2008,63,12.5,-7.19,-5.85,-7.46,-2.84,3.97,9.73,12.68,9.38,5.86,0.79,-4.59,-8.69,0.48
TS,2008,63,5,7.49,7.24,6.39,6.57,8.88,11.43,13.41,15.38,13.88,10.95,9.38,8.12,9.93
TS,2008,63,5.625,7,6.72,5.94,6.29,8.73,11.48,13.39,15.59,14.17,11.18,9.37,7.79,9.8
TS,2008,63,6.25,5.92,5.83,5.01,5.89,8.61,11.59,13.52,15.53,14.04,10.87,8.69,6.73,9.35
TS,2008,63,6.875,4.1,4.53,3.58,5.47,8.6,11.8,13.87,15.06,13.24,9.82,6.98,4.67,8.48
TS,2008,63,7.5,1.61,2.55,1.3,4.63,8.55,11.94,14.35,14.52,12.14,8.2,4.65,1.68,7.18
TS,2008,63,8.125,-1.67,-0.13,-1.9,3.47,8.48,12.05,14.99,13.75,10.59,5.88,1.49,-2.32,5.39
TS,2008,63,8.75,-4.06,-2.25,-4.26,1.59,6.28,10.77,14.33,12.32,8.99,3.71,-0.74,-5.13,3.46
TS,2008,63,9.375,-5.89,-3.94,-6.13,-0.07,4.24,9.51,13.57,10.93,7.65,1.85,-2.38,-7.25,1.84
TS,2008,63.5,10,-1.8,-0.36,-1.87,3.54,7.87,11.77,14.68,12.78,9.68,5.37,1.03,-2.59,5.01
TS,2008,63.5,10.625,-2.26,-0.84,-2.57,3.15,7.73,11.87,14.65,12.6,9.33,5.08,0.41,-3.19,4.66
TS,2008,63.5,11.25,-3.23,-1.77,-3.73,2.6,7.27,11.86,14.59,12.23,8.81,4.39,-0.62,-4.18,4.02
TS,2008,63.5,11.875,-5.19,-3.64,-5.45,0.13,5.48,11.04,13.87,11.23,7.71,2.83,-2.5,-6.01,2.46
TS,2008,63.5,12.5,-6.74,-5.2,-6.97,-1.66,4.51,10.57,13.43,10.55,6.87,1.65,-4.01,-7.58,1.29
TS,2008,63.5,5,7.94,7.72,7.09,6.98,8.98,11.45,13.13,14.75,13.36,10.53,9.05,8.27,9.94
TS,2008,63.5,5.625,7.68,7.4,6.8,6.66,8.82,11.49,13.14,14.97,13.68,10.78,9.18,8.14,9.89
TS,2008,63.5,6.25,7.3,7.02,6.45,6.3,8.63,11.62,13.16,15.23,13.97,11.03,9.28,7.96,9.83
TS,2008,63.5,6.875,6.71,6.5,5.95,6.09,8.59,11.74,13.23,15.33,14.04,11.06,9.04,7.46,9.65
TS,2008,63.5,7.5,6.26,6.07,5.55,5.99,8.58,11.8,13.25,15.48,14.19,11.22,8.98,7.13,9.54
TS,2008,63.5,8.125,3.84,4.2,3.31,5.47,8.51,11.85,13.7,14.65,12.85,9.6,6.58,4.35,8.24
TS,2008,63.5,8.75,1.88,2.66,1.48,5.02,8.4,11.81,13.99,13.82,11.69,8.31,4.67,2.1,7.15
TS,2008,63.5,9.375,0.06,1.12,-0.23,4.19,8,11.65,14.22,13.18,10.66,6.8,2.93,-0.21,6.03
TS,2008,64,10,1.3,2.11,0.95,4.61,7.82,11.55,13.87,13.24,11.02,7.71,4.11,1.37,6.64
TS,2008,64,10.625,-1.42,-0.03,-1.49,3.86,7.64,11.74,14.3,12.53,9.68,5.78,1.43,-1.71,5.19
TS,2008,64,11.25,-2.39,-0.97,-2.04,3.78,7.78,12.29,14.79,12.58,9.43,5.21,0.29,-2.9,4.82
TS,2008,64,11.875,-3.99,-2.49,-3.63,2.65,7.28,12.28,14.83,12.22,8.73,4.12,-1.43,-4.68,3.82
TS,2008,64,12.5,-6.05,-4.44,-6.03,-0.09,5.62,11.37,14.04,11.24,7.51,2.49,-3.42,-6.64,2.13
TS,2008,64,5,7.83,7.66,7.31,7.05,8.81,11.27,12.9,14.17,13.12,10.4,8.86,8.22,9.8
TS,2008,64,5.625,7.94,7.68,7.29,6.91,8.78,11.3,12.93,14.32,13.35,10.58,9,8.25,9.86
TS,2008,64,6.25,7.7,7.46,7.07,6.69,8.61,11.38,13,14.55,13.49,10.7,9.06,8.16,9.82
TS,2008,64,6.875,7.49,7.25,6.88,6.52,8.47,11.43,13.07,14.74,13.59,10.8,9.09,8.07,9.78
TS,2008,64,7.5,7.19,6.95,6.61,6.42,8.35,11.45,13.03,14.93,13.72,11.06,9.15,7.91,9.73
TS,2008,64,8.125,6.76,6.55,6.19,6.31,8.25,11.47,13.04,14.95,13.7,11.1,9.01,7.55,9.57
TS,2008,64,8.75,6.03,5.85,5.4,6.04,8.14,11.38,13.07,14.51,13.31,10.86,8.52,6.78,9.16
TS,2008,64,9.375,4.66,4.68,4.04,5.56,8.02,11.39,13.28,14.08,12.7,10.16,7.39,5.26,8.44
TS,2008,64.5,10,4.93,4.97,4.32,5.7,8.18,11.72,13.53,14.28,12.81,10.02,7.41,5.53,8.62
TS,2008,64.5,10.625,2.31,2.97,2.04,5.05,8.26,12.01,14.06,13.75,11.66,8.48,5.03,2.73,7.36
TS,2008,64.5,11.25,-0.13,0.91,-0.27,4.38,8.1,12.19,14.43,13.19,10.56,6.97,2.55,-0.04,6.07
TS,2008,64.5,11.875,-3.4,-1.93,-3.62,2.94,7.33,12.04,14.6,12.18,8.92,4.68,-0.92,-3.79,4.09
TS,2008,64.5,12.5,-5.88,-4.11,-6.18,0.62,6.03,11.53,14.31,11.31,7.53,2.83,-3.35,-6.21,2.37
TS,2008,64.5,5,7.73,7.56,7.35,7.08,8.66,11.04,12.62,13.8,12.9,10.39,8.79,8.19,9.68
TS,2008,64.5,5.625,7.92,7.7,7.43,7.07,8.64,11.09,12.73,13.93,13.05,10.49,8.92,8.29,9.77
TS,2008,64.5,6.25,7.95,7.73,7.41,7.06,8.59,11.14,12.87,14.08,13.16,10.48,8.98,8.3,9.81
TS,2008,64.5,6.875,7.85,7.66,7.31,7.04,8.51,11.18,13.03,14.27,13.26,10.38,8.96,8.24,9.81
TS,2008,64.5,7.5,7.68,7.53,7.16,7.03,8.46,11.28,13.16,14.46,13.34,10.36,8.93,8.13,9.79
TS,2008,64.5,8.125,7.45,7.33,6.98,6.96,8.4,11.45,13.27,14.68,13.4,10.45,8.87,7.95,9.77
TS,2008,64.5,8.75,7.15,6.95,6.59,6.69,8.31,11.5,13.29,14.73,13.48,10.67,8.9,7.74,9.67
TS,2008,64.5,9.375,6.81,6.47,6.07,6.3,8.22,11.54,13.25,14.7,13.59,11.01,9,7.52,9.54
TS,2009,58,10,5.03,3.2,4.28,7.14,10.9,14.41,17.9,17.03,15.71,11.39,9.1,6.74,10.24
TS,2009,58,10.625,4.55,2.61,4.2,7.25,11.07,14.49,17.91,17.19,15.74,11.15,8.79,5.98,10.08
TS,2009,58,11.25,2.48,0.55,3.09,7.48,11.35,14.67,17.94,17.24,15.13,9.61,7.46,2.91,9.16
TS,2009,58,11.875,-0.11,-2.03,1.89,7.89,11.22,14.37,17.47,16.71,13.87,6.97,5.65,-1.41,7.71
TS,2009,58,12.5,-2.19,-4.1,0.92,8.08,10.79,13.74,16.87,15.99,12.65,4.66,4.19,-4.88,6.39
TS,2009,58,5,6.74,5.32,5.98,7.07,9.43,12.2,16.6,15.62,14.76,11.84,9.78,8.02,10.28
TS,2009,58,5.625,6.18,4.8,5.55,6.85,9.47,12.04,16.8,15.9,15.14,12.09,9.73,7.66,10.18
TS,2009,58,6.25,5.22,3.74,4.97,6.84,9.61,12.5,16.92,16.08,15.07,11.52,9.26,6.5,9.85
TS,2009,58,6.875,4.21,2.55,4.34,6.93,9.77,13.24,16.99,16.18,14.8,10.63,8.64,5.12,9.45
TS,2009,58,7.5,3.42,1.54,3.53,6.75,9.58,13.5,16.86,16.05,14.35,9.76,8.05,4.13,8.96
TS,2009,58,8.125,3.6,1.65,3.43,6.81,9.86,13.83,17.22,16.28,14.57,9.98,8.18,4.65,9.17
TS,2009,58,8.75,4.82,3.05,3.88,6.87,10.35,14.25,17.92,16.93,15.53,11.37,9.09,6.64,10.06
TS,2009,58,9.375,5.12,3.38,4.15,7,10.66,14.28,17.86,16.94,15.67,11.52,9.23,7.01,10.24
TS,2009,58.5,10,4.59,2.59,3.6,7,11.2,14.69,18.31,17.18,15.74,11.55,8.78,6.09,10.11
TS,2009,58.5,10.625,3.71,1.53,3.36,7.1,11.24,14.59,18.1,17.19,15.49,10.8,8.2,4.77,9.67
TS,2009,58.5,11.25,1.48,-0.89,2.49,7.42,11.24,14.47,17.67,16.86,14.56,8.51,6.66,1.03,8.46
TS,2009,58.5,11.875,-1.81,-4.29,1.18,7.87,11.2,14.37,17.17,16.34,13.21,5.3,4.42,-4.44,6.71
TS,2009,58.5,12.5,-3.62,-5.67,0.96,8.6,12,15.2,18,16.91,13.46,4.76,3.51,-6.49,6.47
TS,2009,58.5,5,5.99,4.27,5.25,6.82,9.55,12.01,16.72,15.67,14.9,11.64,9.38,7.09,9.94
TS,2009,58.5,5.625,3.63,1.47,3.76,6.88,9.23,11.8,16.1,15.05,13.66,9.29,7.53,3.66,8.5
TS,2009,58.5,6.25,0.33,-2.43,1.69,6.93,8.62,11.59,14.86,13.77,11.52,5.53,4.74,-1.31,6.32
TS,2009,58.5,6.875,-2.03,-5.14,-0.03,6.33,8.14,11.51,14.18,12.92,10.05,3.12,2.87,-4.24,4.81
TS,2009,58.5,7.5,-2.7,-5.73,-0.42,6.03,8.32,11.95,14.42,13.09,10.01,2.86,2.61,-4.75,4.64
TS,2009,58.5,8.125,-2.11,-5.14,0.02,6.32,9.17,12.96,15.36,14.05,10.97,3.87,3.44,-3.81,5.42
TS,2009,58.5,8.75,1.1,-1.58,1.77,6.73,10.26,14.07,17.09,15.89,13.51,7.56,6.13,0.92,7.79
TS,2009,58.5,9.375,3.06,0.62,2.93,7.05,10.97,14.61,17.95,16.82,14.9,9.76,7.72,3.78,9.18
TS,2009,59,10,0.55,-2.22,1.67,7.02,11.23,14.73,17.78,16.72,14.07,7.88,5.95,0.23,7.97
TS,2009,59,10.625,1.56,-1.23,2.16,7.03,11.38,14.71,18.02,17.05,14.66,8.78,6.69,1.25,8.51
TS,2009,59,11.25,-0.83,-3.85,1.25,7.35,11.24,14.52,17.42,16.46,13.62,6.32,5.09,-2.67,7.16
TS,2009,59,11.875,-3.06,-5.97,0.54,7.78,11.39,14.67,17.33,16.33,13.05,4.63,3.74,-5.97,6.21
TS,2009,59,12.5,-4.54,-7.08,0.37,8.41,12.02,15.29,17.9,16.82,13.24,4.18,2.99,-7.71,5.99
TS,2009,59,5,5.41,3.4,4.72,6.78,9.54,12.1,16.52,15.6,14.62,11.05,9.04,6.08,9.57
TS,2009,59,5.625,2.76,0.57,3.21,6.69,9.53,12.28,16.36,15.21,13.33,8.6,6.95,2.41,8.16
TS,2009,59,6.25,-3.37,-5.46,-0.84,4.59,8.25,12.1,14.98,13.14,10.17,3.24,1.98,-5.09,4.47
TS,2009,59,6.875,-6.12,-8.03,-3.12,3.05,6.7,10.82,13.46,11.5,8.22,0.55,-0.49,-8.33,2.35
TS,2009,59,7.5,-6.57,-8.53,-3.82,2.76,5.71,9.52,12.31,10.64,7.44,-0.27,-1.13,-8.91,1.6
TS,2009,59,8.125,-5.85,-8.32,-2.94,4.07,7.54,11.41,13.88,12.35,8.87,0.87,-0.05,-8.24,2.8
TS,2009,59,8.75,-4.25,-7.02,-1.37,5.47,9.29,13.13,15.53,14.17,10.69,2.86,1.76,-6.17,4.51
TS,2009,59,9.375,-2.23,-5.31,0.45,7.11,10.87,14.57,17.02,15.84,12.56,5,3.94,-3.62,6.35
TS,2009,59.5,10,-5.27,-8.4,-2.02,4.76,9.76,13.38,15.79,14.62,10.88,2.48,1.16,-7.9,4.1
TS,2009,59.5,10.625,-3.28,-6.87,-0.31,6.38,10.79,14.3,16.87,15.77,12.33,4.17,3.14,-5.97,5.61
TS,2009,59.5,11.25,-3.63,-7.24,-0.35,6.97,10.93,14.36,16.9,15.82,12.37,3.82,3.15,-6.95,5.51
TS,2009,59.5,11.875,-4.58,-8.07,-1,7.15,10.74,14.11,16.57,15.5,12,2.94,2.55,-8.39,4.96
TS,2009,59.5,12.5,-4.92,-8.04,-0.83,7.54,11.16,14.57,17.02,15.98,12.39,3.17,2.57,-8.41,5.18
TS,2009,59.5,5,4.75,2.6,4.34,6.78,9.36,12.26,16.33,15.47,14.1,10.15,8.42,5.08,9.14
TS,2009,59.5,5.625,0.95,-1.43,2.56,7.09,9.39,12.65,16.19,14.73,12.2,6.67,5.38,-0.09,7.19
TS,2009,59.5,6.25,-4.26,-6.29,-1.21,3.83,6.87,11.32,14.42,12.56,9.3,2.18,0.9,-6.44,3.6
TS,2009,59.5,6.875,-8.72,-10.18,-4.97,-0.25,3.59,9.15,12.13,10.16,6.59,-1.65,-3.12,-11.61,0.09
TS,2009,59.5,7.5,-9.17,-10.85,-5.32,1.02,4.43,8.98,11.92,9.98,6.43,-2.12,-3.52,-11.71,0.01
TS,2009,59.5,8.125,-8.91,-10.92,-4.91,2.17,6.05,10.14,12.84,10.97,7.24,-1.58,-3.16,-11.32,0.72
TS,2009,59.5,8.75,-7.89,-10.09,-3.76,3.49,7.48,11.46,13.91,12.38,8.51,-0.18,-2.05,-10.15,1.93
TS,2009,59.5,9.375,-6.57,-9.23,-2.87,4.21,8.69,12.47,14.88,13.54,9.73,1.16,-0.43,-8.98,3.05
TS,2009,60,10,-7.58,-10.26,-3.33,4.52,9.1,12.84,15.31,13.88,9.79,1.07,-1.22,-10.17,2.83
TS,2009,60,10.625,-6.57,-9.7,-2.53,5.41,9.9,13.5,15.97,14.66,10.66,1.82,0.25,-9.69,3.64
TS,2009,60,11.25,-5.62,-9.3,-1.96,5.88,10.12,13.61,16.1,14.96,11.14,2.14,1.5,-9.62,4.08
TS,2009,60,11.875,-5.73,-9.3,-2.3,5.95,9.92,13.4,15.88,14.79,11.07,1.94,1.58,-9.56,3.97
TS,2009,60,12.5,-5.76,-9.1,-2.51,6.06,9.78,13.26,15.78,14.74,11.07,1.92,1.76,-9.2,3.98
TS,2009,60,5,4.43,2.17,4.29,7.06,9.38,12.42,16.03,15.33,13.53,9.19,7.76,3.86,8.79
TS,2009,60,5.625,-0.46,-2.21,1.41,5.06,8.38,11.72,14.96,13.67,11.05,5.34,3.97,-2.14,5.9
TS,2009,60,6.25,-5.94,-6.85,-2.23,1.7,5.99,10.01,12.96,11.2,7.99,0.93,-0.4,-8.38,2.25
TS,2009,60,6.875,-10.05,-10.6,-5.96,-1.03,1.07,6.76,10.09,8.31,4.92,-3.76,-4.52,-12.5,-1.44
TS,2009,60,7.5,-11.57,-12.46,-7.29,-1.2,1.54,7.14,10.36,8.31,4.54,-5.19,-6.18,-14.14,-2.18
TS,2009,60,8.125,-11.55,-13.31,-7.24,-0.01,4.92,9.42,12.24,9.84,5.64,-4.6,-6.34,-14.4,-1.28
TS,2009,60,8.75,-10.04,-12.12,-5.72,1.55,6.08,10.19,12.92,11.01,6.95,-2.56,-4.87,-12.8,0.05
TS,2009,60,9.375,-8.63,-11.08,-4.33,2.92,7.34,11.17,13.79,12.28,8.33,-0.56,-3.22,-11.4,1.38
TS,2009,60.5,10,-10.1,-12.33,-4.94,2.24,7.6,11.39,14,12.52,8.2,-1.16,-4.01,-12.76,0.89
TS,2009,60.5,10.625,-9.16,-12.05,-3.97,3.44,9.07,12.59,15.16,13.77,9.5,-0.12,-2.63,-11.74,1.99
TS,2009,60.5,11.25,-8.04,-11.24,-3.46,4.28,9.35,12.84,15.34,14.09,9.95,0.52,-0.94,-11.2,2.62
TS,2009,60.5,11.875,-7.29,-10.53,-3.27,4.53,9.27,12.73,15.19,14.08,10.08,0.8,0.23,-10.6,2.94
TS,2009,60.5,12.5,-7.14,-10.18,-3.48,4.51,8.96,12.36,14.92,13.89,10.04,0.81,0.38,-9.99,2.92
TS,2009,60.5,5,2.55,0.29,3.27,6.67,8.72,11.84,15.24,14.48,12.42,7.43,6.11,1.31,7.53
TS,2009,60.5,5.625,-2.38,-4.32,0.39,5.38,8.39,11.91,15.06,13.38,10.22,3.5,2.11,-5.13,4.88
TS,2009,60.5,6.25,-6.74,-7.27,-2.49,1.6,7.45,11.74,14.71,12.41,8.42,0.82,-1.3,-9.88,2.46
TS,2009,60.5,6.875,-9.93,-9.88,-5.27,-0.7,4.7,9.77,12.91,10.51,6.33,-2.64,-4.48,-12.91,-0.13
TS,2009,60.5,7.5,-12.54,-12.48,-7.99,-2.12,0.67,6.55,10.11,7.96,3.95,-6.57,-7.5,-15.16,-2.93
TS,2009,60.5,8.125,-11.84,-13.03,-7.66,-0.42,3.04,7.92,11.14,8.99,4.84,-5.38,-7.28,-14.95,-2.05
TS,2009,60.5,8.75,-10.81,-12.87,-6.82,1.19,5.22,9.19,12.01,10.09,5.96,-3.64,-6.5,-14.23,-0.93
TS,2009,60.5,9.375,-10.52,-12.51,-5.78,1.55,6.27,10.19,12.89,11.27,7.05,-2.2,-5.27,-13.52,-0.05
TS,2009,61,10,-11.12,-13.34,-5.95,0.8,6.49,10.35,12.98,11.55,7.07,-2.19,-5.48,-13.98,-0.24
TS,2009,61,10.625,-10,-12.78,-4.89,2.48,7.95,11.58,14.25,12.8,8.39,-1.04,-3.89,-12.99,0.99
TS,2009,61,11.25,-9.18,-12.34,-4.31,3.13,8.75,12.18,14.85,13.45,9.13,-0.34,-2.62,-12.14,1.71
TS,2009,61,11.875,-8.84,-12.11,-4.45,2.59,8.32,11.68,14.29,13.1,8.89,-0.4,-1.79,-11.53,1.65
TS,2009,61,12.5,-8.55,-11.92,-4.53,2.6,8.07,11.36,14,12.95,8.87,-0.36,-1.34,-10.92,1.69
TS,2009,61,5,2.31,0.52,2.9,5.72,8.42,11.25,14.85,14.13,12.07,7.08,5.68,1.31,7.19
TS,2009,61,5.625,-3.67,-5.08,-0.75,3.12,7.2,10.41,13.83,12.18,9.21,2.25,1.02,-6.02,3.64
TS,2009,61,6.25,-6.8,-7.53,-3.01,0.86,6.34,10.12,13.45,11.41,7.84,-0.06,-1.96,-9.8,1.74
TS,2009,61,6.875,-8.96,-9.25,-4.84,-0.5,5.24,9.73,13.06,10.86,6.81,-1.95,-4.54,-12.58,0.26
TS,2009,61,7.5,-11.76,-12.05,-7.52,-1.71,1.14,6.96,10.84,8.72,4.5,-5.77,-7.4,-15.3,-2.45
TS,2009,61,8.125,-12.65,-13.46,-8.55,-1.46,0.77,6.45,10.24,8.21,3.92,-6.83,-8.55,-16.28,-3.18
TS,2009,61,8.75,-11.5,-13.46,-7.76,0.36,4.06,8.25,11.35,9.48,5.18,-4.94,-7.83,-15.46,-1.86
TS,2009,61,9.375,-11.3,-13.52,-6.96,0.73,5.62,9.48,12.3,10.61,6.17,-3.63,-6.8,-14.82,-1.01
TS,2009,61.5,10,-11.55,-14.56,-7.54,-0.33,4.98,8.57,11.45,10.11,5.6,-3.7,-7.12,-14.98,-1.59
TS,2009,61.5,10.625,-11.3,-14.5,-6.99,-0.94,5.38,8.86,11.74,10.52,6.02,-3.21,-6.13,-13.82,-1.2
TS,2009,61.5,11.25,-10.49,-13.83,-6.22,-0.13,6.49,9.8,12.61,11.37,6.97,-2.25,-4.87,-13.02,-0.3
TS,2009,61.5,11.875,-9.91,-13.4,-5.8,0.51,6.93,10.13,12.97,11.74,7.46,-1.77,-3.88,-12.28,0.22
TS,2009,61.5,12.5,-9.4,-12.99,-5.56,1.32,6.99,10.12,12.96,11.85,7.7,-1.33,-3,-11.61,0.59
TS,2009,61.5,5,2.88,1.18,3.25,6.54,9.1,11.91,15.22,14.47,12.11,6.91,5.36,1.55,7.54
TS,2009,61.5,5.625,-3.26,-4.48,-0.73,2.81,7.2,11.31,14.6,12.76,9.35,1.84,0.2,-6.19,3.78
TS,2009,61.5,6.25,-8.43,-9.24,-4.33,-0.4,5.16,10.6,13.9,11.23,6.96,-2.65,-4.5,-12.9,0.45
TS,2009,61.5,6.875,-10.19,-10.92,-6.39,-1.13,2.97,8.65,11.97,9.63,5.57,-4.96,-6.95,-15.38,-1.43
TS,2009,61.5,7.5,-11.8,-12.54,-8.13,-1.87,1.37,6.63,10.29,8.25,4.2,-6.87,-8.78,-16.73,-3
TS,2009,61.5,8.125,-13.29,-14.05,-9.45,-2.47,1.38,6.22,9.78,7.73,3.4,-8.1,-10.07,-17.62,-3.88
TS,2009,61.5,8.75,-12.78,-14.45,-9.06,-1.28,3.12,7.25,10.47,8.61,4.14,-6.63,-9.44,-17.1,-3.1
TS,2009,61.5,9.375,-11.69,-14.5,-8.16,0.5,4.77,8.45,11.34,9.79,5.26,-4.35,-8.12,-16.21,-1.91
TS,2009,62,10,-11.94,-14.65,-8.52,-1.33,4.3,7.99,10.93,9.47,4.67,-5.31,-8.33,-15.34,-2.34
TS,2009,62,10.625,-10.89,-14.12,-7.48,0.2,5.06,8.36,11.27,10.06,5.56,-3.45,-6.83,-14.03,-1.36
TS,2009,62,11.25,-10.23,-13.63,-6.85,0.61,5.61,8.71,11.71,10.55,6.21,-2.72,-5.79,-13.05,-0.74
TS,2009,62,11.875,-10.15,-13.55,-6.7,0.32,6.05,9.11,12.26,10.97,6.65,-2.85,-5.32,-12.68,-0.49
TS,2009,62,12.5,-9.77,-13.23,-6.49,0.59,6.25,9.28,12.42,11.21,6.99,-2.42,-4.64,-12.12,-0.16
TS,2009,62,5,3.83,2.38,3.83,6.43,8.86,11.53,13.93,14.48,12.5,7.74,6.1,3.19,7.9
TS,2009,62,5.625,0.07,-1.27,1.41,5.24,8.43,11.37,14.15,13.69,10.81,4.34,2.62,-2.07,5.73
TS,2009,62,6.25,-4.96,-6.15,-2.07,2.96,7.29,10.75,13.85,12.42,8.45,0.17,-1.47,-8.79,2.7
TS,2009,62,6.875,-8.49,-9.72,-5.4,0.43,3.66,7,11.21,9.73,5.63,-3.89,-5.47,-12.89,-0.68
TS,2009,62,7.5,-11.44,-12.67,-8.63,-2.7,-0.98,2.83,8.2,6.85,2.87,-7.83,-9.61,-15.87,-4.08
TS,2009,62,8.125,-12.38,-13.52,-9.37,-2.97,0.92,4.74,8.98,7.4,3.05,-7.97,-10.27,-16.53,-3.99
TS,2009,62,8.75,-13,-14.18,-9.77,-2.91,2.79,6.26,9.64,7.93,3.25,-7.79,-10.42,-16.86,-3.75
TS,2009,62,9.375,-12.38,-14.44,-9.1,-1.93,3.66,7.33,10.43,8.86,4.05,-6.38,-9.32,-16.13,-2.95
TS,2009,62.5,10,-10.8,-12.12,-7.93,-1.32,4.24,8.19,11.57,10.23,5.07,-5.38,-8.06,-13.53,-1.65
TS,2009,62.5,10.625,-10.28,-12.02,-7.48,-0.57,5.01,8.48,11.77,10.55,5.58,-4.48,-7.18,-12.76,-1.12
TS,2009,62.5,11.25,-9.78,-12.1,-7.07,-0.32,5.02,8.22,11.51,10.49,5.88,-3.5,-6.22,-12.13,-0.83
TS,2009,62.5,11.875,-9.8,-12.39,-7.09,-0.08,5.29,8.44,11.79,10.72,6.25,-3.23,-5.85,-12.19,-0.68
TS,2009,62.5,12.5,-9.77,-12.67,-7.16,0.37,5.62,8.61,11.93,10.84,6.57,-3.01,-5.49,-12.22,-0.53
TS,2009,62.5,5,6.3,4.96,5.3,6.51,8.59,11.25,13.07,14.43,13.15,10.07,8.56,6.9,9.09
TS,2009,62.5,5.625,5.34,3.98,4.43,6.34,8.69,11.2,13.2,14.51,13.07,9.31,7.61,5.56,8.6
TS,2009,62.5,6.25,1.79,0.55,2.55,5.79,8.61,11.19,13.59,13.99,11.58,6.21,4.26,0.78,6.74
